"MatchToPred","MatchToPrey","Pred","Prey","Year","Date","Site","Area","CensusID","ObservationType","Counter","PredSize","PreySize","EstimatedPreySize","Drilling","DayNight","TideZone","PossibleChaemoPred","ObsComment","Temp","N","ConLevel","Window","Type","logIntC","logPredSizeC","logPreySizeC","logTempC","IntC","PredSizeC","PreySizeC","TempC","R2","Sigma","Pvalue","htime"
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",23,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",30,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",27,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",21,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",30,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",27,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",29,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",16,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",16,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",20,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",18,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",16,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",19,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",30,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",24,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",15,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",14,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/5/04","Leigh - Waterfall Rocks","Area_10",103,"Systematic Census","Mark_Novak",21,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",26,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",32,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",15,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_07",107,"Systematic Census","Mark_Novak",35,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/5/04","Leigh - Waterfall Rocks","Area_12",104,"Systematic Census","Mark_Novak",30,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_06",106,"Systematic Census","Mark_Novak",39,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_06",106,"Systematic Census","Mark_Novak",36,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_06",106,"Systematic Census","Mark_Novak",36,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_06",106,"Systematic Census","Mark_Novak",57,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_06",106,"Systematic Census","Mark_Novak",62,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/1/04","MemorialGardenRocks","Area_06",215,"Systematic Census","Mark_Novak",27.4,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_06",106,"Systematic Census","Mark_Novak",28,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_06",106,"Systematic Census","Mark_Novak",45,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_06",106,"Systematic Census","Mark_Novak",38,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/1/04","MemorialGardenRocks","Area_06",215,"Systematic Census","Mark_Novak",29.7,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_06",106,"Systematic Census","Mark_Novak",42,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_06",106,"Systematic Census","Mark_Novak",55,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",28,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_07",107,"Systematic Census","Mark_Novak",27,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",26,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"7/1/04","TaurangaHead","Area_02",197,"Systematic Census","Mark_Novak",27,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/1/04","MemorialGardenRocks","Area_06",215,"Systematic Census","Mark_Novak",20.3,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/1/04","MemorialGardenRocks","Area_06",215,"Systematic Census","Mark_Novak",26.9,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/1/04","MemorialGardenRocks","Area_06",215,"Systematic Census","Mark_Novak",20.7,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/1/04","MemorialGardenRocks","Area_06",215,"Systematic Census","Mark_Novak",24.8,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/1/04","MemorialGardenRocks","Area_06",215,"Systematic Census","Mark_Novak",26,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/1/04","MemorialGardenRocks","Area_06",215,"Systematic Census","Mark_Novak",13.5,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/1/04","MemorialGardenRocks","Area_06",215,"Systematic Census","Mark_Novak",7.4,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/1/04","MemorialGardenRocks","Area_06",215,"Systematic Census","Mark_Novak",19.6,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/1/04","MemorialGardenRocks","Area_06",215,"Systematic Census","Mark_Novak",30.3,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/1/04","MemorialGardenRocks","Area_06",215,"Systematic Census","Mark_Novak",26.9,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_06",236,"Systematic Census","Mark_Novak",22.9,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_06",236,"Systematic Census","Mark_Novak",27,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_06",236,"Systematic Census","Mark_Novak",26.8,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"7/1/04","TaurangaHead","Area_02",197,"Systematic Census","Mark_Novak",21,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_06",236,"Systematic Census","Mark_Novak",33.1,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_06",236,"Systematic Census","Mark_Novak",24.9,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_06",236,"Systematic Census","Mark_Novak",20.2,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_06",236,"Systematic Census","Mark_Novak",11,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_06",236,"Systematic Census","Mark_Novak",27,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_06",236,"Systematic Census","Mark_Novak",9,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_06",236,"Systematic Census","Mark_Novak",48,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_06",236,"Systematic Census","Mark_Novak",21.1,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_06",236,"Systematic Census","Mark_Novak",9,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_06",236,"Systematic Census","Mark_Novak",21.1,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_06",236,"Systematic Census","Mark_Novak",30.2,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"7/1/04","TaurangaHead","Area_02",197,"Systematic Census","Mark_Novak",26,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_03",234,"Systematic Census","Mark_Novak",40,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_06",236,"Systematic Census","Mark_Novak",27,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_06",236,"Systematic Census","Mark_Novak",8,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_06",236,"Systematic Census","Mark_Novak",16.2,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_06",236,"Systematic Census","Mark_Novak",8,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"7/1/04","TaurangaHead","Area_02",197,"Systematic Census","Mark_Novak",26,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_06",236,"Systematic Census","Mark_Novak",24.7,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_06",236,"Systematic Census","Mark_Novak",12,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_06",236,"Systematic Census","Mark_Novak",10,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_06",236,"Systematic Census","Mark_Novak",15,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_06",236,"Systematic Census","Mark_Novak",12,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_06",236,"Systematic Census","Mark_Novak",40,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_06",236,"Systematic Census","Mark_Novak",10,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"7/1/04","TaurangaHead","Area_01",196,"Systematic Census","Mark_Novak",15,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_06",236,"Systematic Census","Mark_Novak",25,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_06",236,"Systematic Census","Mark_Novak",12,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_06",236,"Systematic Census","Mark_Novak",26,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_06",236,"Systematic Census","Mark_Novak",25,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_06",236,"Systematic Census","Mark_Novak",22,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_06",236,"Systematic Census","Mark_Novak",12,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_03",234,"Systematic Census","Mark_Novak",9,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"7/1/04","TaurangaHead","Area_01",196,"Systematic Census","Mark_Novak",20,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_04",235,"Systematic Census","Mark_Novak",26,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_04",235,"Systematic Census","Mark_Novak",10,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_04",235,"Systematic Census","Mark_Novak",11,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
